product_code,product_name,brand
8480000531414,Salchichas Frankfurt,Hacendado
8480000511829,Queso lonchas suave,Hacendado
3412290071870,Paysan Breton - Le Fromage Fouetté Madame Loïk - Figue Noix de nos régions françaises,"Le Fromage Fouetté Madame Loïk, Paysan Breton"
3564700438244,Déli Matin allégé de 30% en sucres aux pépites de chocolat,"Marque Repère, P'tit Déli"
20239220,Mayonnaise à la moutarde de Dijon,Vita d'or
3033491602030,Hipro 25g protéines Chocolat,Danone
3608580017257,Confitures moins sucrée - Fraise & framboise intense,Bonne Maman
4014400900217,БОНБОНИ МЕРСИ,"Merci,Storck"
8480000142030,María choco,Hacendado
3560070972180,Sardines au citron & basilic,Carrefour
3560071010577,Guacamole extra,Carrefour
8480000141972,Galletas Relieve,Hacendado
20917906,Joghurt mild cremig gerührt,"Milbona, Privatmolkerei Bechtel"
8076809573757,Cioccograno mb 330g,"Barilla,Mulino Bianco"
3564706596788,Comté,"Marque Repère, Les Croisés"
3329770071391,Fromage frais sucré aromatisé enrichi en vitamine D,"Petits filous pots, Yoplait"
9000331607917,Original Neapolitaner,Manner
3564700668740,Déli Matin Multi-Céréales,"Marque Repère,P'tit Déli"
8480000049032,Limón exprimido,Hacendado
3760091720603,Chocolat noir Fèves de cacao,Ethiquable
3302740047374,Le Supérieur à l'Étouffée - Conservation sans Nitrite,Fleury Michon
3023290050255,mousse chocolat,la laitière
20878108,Tomate frito,"Baresa, Freshona"
3450970102124,Lait Demi-Ecrémé - Stérilisé UHT,"E.Leclerc, Eco +, Eco+, Leclerc"
3178530421064,Petites tartelettes Chocolat caramel,Bonne Maman
20005672,"Erdnüsse, pikant gewürzt",Alesto
20527488,Lait saveur cacao,ENVIA
5000111001007,hp sauce 255g,"HP Foods, Hp sauce"
6130576000020,Voda,Essalsabil
8410376017342,Cookies de Cacao con Chips de Chocolate sin Gluten,Gullón
8711299020489,Nuts & Raisins unsalted,snacks of the world
8076809578356,Tortiglioni- Pâtes alimentaires de semoule et de blé dur 500G,Barilla
3800233070033,Puffasztott Barna Rizs,Rice up!
7622300383947,Caramelo Liquido,"Royal, Mondelez"
20419813,Crunchy muesli,"Crownfield, Master crumble"
8711299021110,Nut Mix,Natural Happiness
3272770015653,Bresso 100% Pflanzlich - Kräuter der Provence,"Bresso, Savencia"
6130234001161,Lalla Khedidja,Cevital
8002270776823,S.pellegrino,"Nestlé, San Pellegrino"
8480000213273,,Hacendado
6130788000023,صول  مرغرين,Mateg
4056489443025,Pizza Cuite Sur Pierre - Margherita,"Alfredo,Lidl,Trattoria - Alfredo"
4056489526384,Goldessa,Milbona
20201845,Rotisseur French Mustard,"Kania,Lidl"
7622300315283,Oreo Original,Oreo
3175681287211,Biscuits petit déjeuner,"WW, Weight Watchers"
3292070009947,"Houmous à la libanaise, thym et sésame doré",L'Atelier Blini
8002724002966,Latte parzialmente scremato,Arborea
8423352106947,Oat Milk,Yosoy
8002190006529,Cereali G - granola e frolla,Galbusera
4056489564645,Tajine de bœuf,TOQUE DU CHEF
5998711723163,,Philadelphia
3124480193582,Oasis tropical,"Oasis,Oasis tropical"
8013355501506,Gpav cracker salato pav 560 gr,Gran Pavesi
3073781154481,La vache qui rit,"null, La vache qui rit"
4056489666028,Kidney Bohnen,"Freshona,Kidneybohnen"
1121124,Kalamata Olive Bloomer,Sainsbury's Taste the Difference
3036811470012,Mouliné légumes du potager,Liebig
8076809580762,Pesto Genovese,Barilla
8720182298553,Maille mout vdt eau 245g,Maille
8002270506833,Sanpellegrino,"San Pellegrino, Nestlé"
5000328741314,Doritos Tangy Cheese,"Doritos,Walkers"
4056489651086,Cranberry drink,Mcennedy
5900531001130,Śmietana 18%,Piątnica
3178530423839,Petites Madeleines,Bonne Maman
3770024649062,Tablette Lait noisettes et amandes pilées,Merveilles du Monde
5060336500044,Malt Vinegar,Sarson's
3073781155594,Râpé Gran Vegiano,Nurishh
58449770206,Heritage Flakes Cereal,Nature’s Path
5010092093243,Wholemeal,Kingsmill
5000232414700,Corned beef,PRINCES
8002270586835,Aranciata Rossa,"San Pellegrino,Nestlé"
8720182382214,Salsa original,Ligeresa
5051413575994,Tomato puree,Asda
20775995,Cypriot Halloumi,Milbona
5060283760003,Proper Corn Lightly Sea Salted,Proper
1137637,Semi Skimmed Milk,Sainsbury's
9350271000126,Organic Kombucha Raspberry Lemonade,Remedy
3608580968597,Reduced sugar raspberry extra jam,Bonne Maman
5000171055026,Tuna Chunks in Spring Water,John West
5740900402768,Lupark Spreadable Lighter,Lurpak
8719200245853,Pro Active,Gourmet
8412600018897,INTEGRAL 64%,The Rustik Bakery
3088541012697,Miel,Lune de Miel
5038862104708,apple juice,Innocent
8851876200412,instant rice vermicelli noodles,mams
34361690334,Hipro saveur coco,Hipro
5070000126562,Apple & Cinnamon Granola,Bio & Me
12991240,MayMouna Semoule Fine,MayMouna
5060419860003,Riced Cauliflower,"Fullgreen, Waitrose"
20891299,Lightly Salted Rice Crackers,Rivercote
5057753916428,Honey & Almond Granola,Tesco
51500243213,PEANUT BUTTER SPREAD,Natural Jif
5000157062635,Minestrone Soup,Heinz
6191428900073,Eau de source naturelle,mira
395496,All Butter Pistachio and Almond Cookies,M&S Food
3017800509968,Aubergines cuisinées à la provençale d'aucy 380g,D'aucy
4088600213019,Brown Sauce,Bramwells
4016241050199,Skyr creamy Natural,Arla
5054268267717,Tesco Greek Style Yoghurt 4 X,Tesco
8480012012352,,Eliges
96619225798,beurre de noix mélangées avec graines,Kirkland
5063089112427,Corn Flakes,Asda
5000328435756,Sour Cream Multigrain Snacks,Walker
850004207413,Beyond Burger,Beyond Meat
819589,Tomato Ketchup,"Marks & Spencer,Simply M&S"
5052003594449,Sun-dried tomato,Tesco
5000157079756,Bull's-Eye Original BBQ Sauce,Heinz Foods UK Ltd
5060426812828,Gut Health Light and Creamy,The Coconut Collab
332071,Baked Beans (Reduced Sugar & Salt),Sainsburys
5060265830274,Extra Virgin Rapeseed Oil,Mr Hughs
5025840000978,Graham's Gold Smooth,Graham's
5052909349723,Guacamole,Tesco
6111184006109,Tomato ketchup,Star
5000128832519,Chocolat Noir IRRESISTIBLE 70%,Co Op
857273008666,Collagen Peptides,Vital Proteins
4000405001738,Veganer Hauchgenuss Klassisch - Typ Hähnchen,Rügenwalder Mühle
4056489562979,Protein porridge chocolate,Crownfield
6111242370258,Orangina,Orangina
6111126002299,Fawakih,Chergui
5060482841770,chocolate orange dipped almonds,Deliciously Ella
6290090011039,HEINZ TOMATO KETCHUP,Heinz
5060058330868,Actimel Strawberry,Danone
6111249190279,Filets de maquereaux,
7622210317629,Cheese Triangles,Dairylea
5060262489741,Rice noodles chick-n ramen,Itsu
5025125000242,Jason's sourdough grains and seeds,Jason’s
8402001012310,Crema de calabacín,Hacendado
6111243570039,Dima biscuit,
4088600216645,Light soy sauce,Aldi
374743,Pesto,Sainsbury's
6111248490394,4011,الهدية
6111242102842,Mixy aux céréales,jaouda
1054200,Multiseed loaf,Sainsbury
6111126005412,Yaourt brassé Bulgare,chergui
3302740086113,"Wok&go - Poulet et riz au curry, coco",Fleury Michon
1766820,Chunky cod fillet fish fingers,Sainsbury’s
6111243622424,,
6111259342880,Bunny,bé
7622201432058,,
6111114001242,CARRION,
6111126005474,Chergui maxi brassé,Chergui
6111242102866,Mixy fraise,Jaouda
6111242600430,Biscuit Tacos,
4002671158772,Cream Cheese,Aknaz
281249002257,Seeded multigrain bloomer,
4056489810612,Bravčové párky,Piráti
6221155058614,Jessys,
3560071469672,Carrefour Bio Galettes de Maïs Salées,Carrefour BIO
6111252630830,,
5000168039268,Twiglets (6 Pack),Jacob’s
5000342000992,Turkey Rashers,Mattersons
5410076729685,,
144528000163,,
6111242882065,,
20104696,,Lidl
7394376621673,Oatly Barista Organic Oat Drink,Oatly
4058172922091,Multi-Mineral,Mivolis
4056489055884,Specialite laitière Myrtille Mûre Cassis,Envia
4061461998097,Italian Crackers With 6% Extra Virgin Olive Oil,Savour Bakes
5060878780409,Hummus Chips: Tomato + Basil flavour,Eat Real
5740900404779,lurpak plant based,Lurpak
8690586257602,,
8695077119506,,
100035000430,,
6111250476775,La jardinière,La jardinière
6111203007193,fromage hollandaise 64p chedar,
6111250470568,,
20068295,Iced tea saveur pêche,Freeway
3256220394079,Céréales Muesli croustillant aux 4 noix paquet de 500g,U
3270190024835,10 pains au lait,Carrefour
3564707084055,Biscottes germe de blé x 34,"Bio Village, Marque Repère"
8000500309469,Chocolat Kinder Chocofresh fourré lait noisette x5,"Ferrero, Kinder"
3564707001236,Galettes riz complet,"Bio Village, Marque Repère"
8711000522967,löslichen Kaffee,Maxwell House
3154230050667,HERTA allumettes de Bacon 2x100g - 200g,Herta
3165437041006,Sirop d'Agave bio,Daddy
3045320001655,confiture bonne maman 4 fruits,Bonne Maman
4000405005316,Vegane Mühlen Salami Klassisch,Rügenwalder Mühle
3564700010846,Chocolat dessert pâtissier,"Marque Repère, Tablette d'Or"
3760091727749,Purée d'Amande Complète Tunisie,Ethiquable
20104214,Musli bar apple,Crownfield
20000660,Mustikkahillo,Maribel
3502110005670,Tropicana Pommes pressées Pink Lady 1 L,Tropicana
3533631835002,GrandLait Bio,Candia
3266980031183,Nuggets Extra Croustillant x10,Le gaulois
3176582003009,Coulommiers l'Extra-Crémeux,"CF&R, Cœur de Lion, Savencia"
3023290028650,Yaos yaourt à la grecque vanille,Nestlé
3256225425600,Lait 1/2 éc,U
3270160860166,Gnocchis au chèvre et aux épinards et à la sauce tomate,"Formule express, Picard"
3478820008235,Purée Pomme Poire Williams,"Jardin Bio, Léa Nature"
8024884117809,COURMAYEUR Eau Minérale Naturelle 1L,Courmayeur
3155250317914,BRIDELIGHT LE PTIT GOURMAND ALLEGE 5%MG 250g,Bridelight
3456300005837,Quinotto Légumes verts Parmesan,Jardin bio
3270160860685,"Saumon aux épices tandoori, riz noir et petits légumes",Picard
3660603004859,Tartare sauce aux cornichons et aux câpres,Bénédicta
20290221,Sardines huil.olive extra v.St Gil.,Saveurs de nos Régions
20681517,Emmental,Étoile D'Or
26020013,Sel de table fin,Riden
3279231500000,Riz au Lait Vanille de Madagascar 2 x 160g,"La fermière, La Fermière"
3599740007266,Tranches panées de Cabillaud MSC,Findus
26034461,Sirop d’agave,Simplement Bon et Bio
3270190205685,12 OEUFS FRAIS de poules élevées en plein air,Carrefour
20183363,Mayonnaise Moutarde de Dijon,Vitad'or
20995751,bio vollkorn penne,Lidl
3251510550005,Oasis sorbet Tropical,Oasis
3250390012108,"Fromage blanc nature à 3,2% de matière grasse",Pâturages
3564700573631,Tartine et cuisson Oméga3,"Marque Repère, NAT&vie"
3250390758075,Grand Mie 7 céréales,"Chabrior, Intermarché"
3270190008279,Huile d'olive vierge extra,Carrefour
7610400084895,Lindt Chocoletti Lait praliné noisettes,Lindt
3664346306638,Rochers - chocolat au lait,Suchard
3760020509521,Tartines craquantes avoine,"Jardin bio, Léa Nature"
5000189983281,After Eight Dark Chocolate Thins,Nestlé
3302740975103,Poulet & Purée de Courgettes pointe de crème fraîche,Fleury Michon
8711100080060,Harina Fina de Maíz,"Maizena,Unilever"
3250391785216,Cœur mie complet 500g,"Chabrior, intermarché"
7622201515447,Pâte à tartiner Milka aux noisettes,Milka
3011360030474,Mayonnaise classique,Lesieur
8002270686672,SANPELLEGRINO Momenti boisson gazeuse aromatisée Grenade Cassi 33cl,"Nestlé, San Pellegrino, Momenti, Sanpellegrino"
3245411386702,Beurre tendre Doux,Carrefour
4056489039556,Cordons bleus de poulet,"Les Volailles du Chef, Toque du Chef"
4056489124498,mozzarella,"lidl, milbona"
8886303210535,Lait de coco fluide,Kara
3560070672707,Miel de fleurs liquide,"Carrefour BIO,Carrefour"
7613036892520,MAGGI KUB OR 32 Cubes - 128g,"Kub or, Maggi"
3564700530665,Tables du Mondes - Tortillas chips original,"Marque Repère, Tables du Monde"
7610700601396,Ricola eucalyptus,Ricola
3564700606865,Bûche de chèvre fondante,"Marque Repère, Les Croisés"
20796273,Sel fin,ChanteSel
3250391418107,SAINT ELOI riz complet cuisson 10 mn étui 500gr,Saint Eloi
3033710076505,"NESCAFÉ NES, Café Soluble,",Nescafé
3033710074624,"NESCAFÉ SPECIAL FILTRE Décaféiné, Café Soluble, Flacon de 200g","Nestlé, Nescafé, Special filtre, Special filtre decaf"
3560070339617,Sucre en poudre,"Carrefour,Simpl"
3483050001420,Farine de Sarrasin,Treblec
20840792,Pruneaux d'Agen,Saveurs de nos Regions
4104420024564,Agavendicksaft,Alnatura
3396411229213,Biscuits Croquants Avoine Chocolat,Evernat
5000189363069,After Eight,Nestlé
3088541002469,Miel de France,Famille MICHAUD
4000539671104,Lapin d’or chocolat au lait,Lindt
5413548280189,Schoko Bons,"Ferrero, Kinder"
3760005021307,Sablés authentiques Épeautre,Bisson
40897837,Salsicha Knakworst Saucisse Knack,Dulano Lidl
20071097,Flûtes feuilletées fromage,Snaktastic
3560070220731,Miel de fleurs,Carrefour
3564700005026,Flageolets verts extra fins,"Marque Repère, Notre Jardin"
4008400191423,Milchschnitte 10er-Pack,"kinder,Ferrero"
4008258107010,Cashew Kerne Nüsse,Seeberger
8000380153442,Classic Napolitaner - Loacker,Loacker
5000157140722,Sauce Algérienne,heinz
8480000510525,Perlas de Mozzarella,Hacendado
5202390015878,Violife 100% vegan original flavour slices,Violife
8410376036169,María sin gluten,Gullón
3560071181413,Chocolat Pâtissier Noir CORSE 70% CACAO,"Carrefour BIO, Carrefour"
3229820794723,Ramen saveur poulet teriyaki,Tanoshi
3019081241599,Filets de maquereaux Huile d'Olive Vierge Extra,Petit Navire
5900783008062,Mayomix,Heinz
3330724270159,Pâte à tartiner noisette cacao,le jardin de corentin
8008343200134,Rummo Linguine N°13,Rummo
5410188033663,Pepsi max,Pepsi
20067274,Choco Shells,Crownfield
3036811367985,Velouté de poireaux et pommes de terre,Liebig
3175681270749,"Gerblé - No Sugar Added Apple Blackcurrant Cake Filling, 180g (6.4oz)",Gerblé
3057640556913,Touche de Thé noir,Volvic
20959968,Mantequilla Light*,"Milbona,Lidl"
20269944,Iodized sea salt,Castello
8004030344938,tonno rio mare oliva,Rio Mare
8850389111352,Mogu mogu,Sappe Public Company Limited
1402016760005,Mild mustard,Ikea
8002590048402,"DolcesenzaFrumento, Avena e Riso",Misura
8002270766817,Essenza - Saveur Citron & Zeste De Citron,"Nestlé, San Pellegrino"
20561864,soba noodles,Vitasia
3255290254115,Madeleines sorties du four,LE STERN
20415044,,Pilos ( Lidl )
3154230801313,HERTA KNACKI Saucisses 100% pur porc x6 - 210g,"Herta, Knacki"
8000500359884,Ferrero Rocher Haselnuss white,Ferrero
5900617038289,Peanut Butter Smooth,GO ON
3154230809951,HERTA LE BON PARIS Jambon au Torchon sans nitrite x4 - 140g,"Le Bon Paris, Herta"
5900012000232,"Olej rzepakowy z pierwszego tłoczenia, filtrowany",Kujawski
5449000000712,Fanta orange slim 25cl,"Fanta, Fanta orange"
50823093,Milk Chocolate Caramel Wafer,Tunnock’s
5941445674652,Pom-Bar,Chio
4009491022016,Orangensaft,Valensina
3168930170693,Thé vert glacé,Lipton
34000400126,Creamy Peanut Butter,reese's
6104696,Almonds,Alesto Lidl
3760322850307,water,Compagnie des Pyrénées
7622201500573,Philadelphia,Philadelphia
3421557502767,Muesli au chocolat,Terres et Céréales
80935490,Chewing gum pure fresh,Mentos
5000118203664,pot noodles chicken and mushroom 114g,King Pot Noodle
3564707186278,Muesli croustillant tout chocolat,Marque Repère
20978075,Peanut Butter,Lidl
3760278865660,Tablette de chocolat 100% cacao variétés native Pérou,Ethiquable
3033490006402,Skyr vanille,Danone
2006050037223,Nature à tartiner,"Aldi, Petit pré"
5000169070857,Fruit and nut muesli,Waitrose
4056489358848,Jemný kečup,"Kania,Lidl"
5060178070866,Organic baked beans,mr organic
8052575090315,pâte a tartiner cacao noisette,nocciolata
3046920040440,Excellence Noir Orange sanguine de Sicile,Lindt
51500017005,Natural Creamy Peanut Butter,Smucker's
5030101022248,Incredible Curried Chickpeas,Jamie Oliver
5000119309235,Basmati Rice,Tesco
5000169288832,Salted Tortilla Chips,Waitrose
5000232844255,Butter Beans in Water,Napolina
3760324300138,Knax végétales & gourmandes,HappyVore
4056489756286,Soft Pitted Apricots,Alesto
5000128947589,8 Wraps,The co-operative loved by us
5010251958178,Chickpeas,Morrisons
5010251907350,Morrisons authentic Greek yogurt,"Morrison's The Best, Morrisons"
8711299100211,Mélange de fruits et de noix,Natural Happiness
10061282,Houmous,Tesco
5012035927608,Tangfastics,Haribo
5060021080912,6 Seed & Cereal Original Pitta,The Food Doctor
1550368,Unsweetened Soya,Sainsbury's
43647160010,STRAWBERRY PRESERVE,Wilkin & Sons Ltd
5010251564119,Tomato Puree,Morrisons
5017764128142,Mature Cheddar & Red Onion,Kettle
5011308505024,Pataks Korma Sauce 450g,Patak's
4056489687344,Müesli crunchy,"Crownfield, Lidl"
5000157004017,Baked Bean In Tomato Sauce,Heinz
3073781159912,Cheese spread,The Laughing Cow
5060674960050,Ultimate Oat Barista,Mighty
31200452009,Cranberry Classic,Ocean Spray
10001417,Tesco Cashew Nuts,tesco
5051622920479,Creme Fraiche,Tesco
5000119004024,Strong white flour,Tesco
4088600382166,Clear Honey,Grandessa
8410076901002,Sweet and salty nut,Nature Valley
8720182490186,Knorr Bouillon de Légumes 15 Tablettes 150g,Knorr
3278692500802,Yaourt,MALO
1817928,Strawberry Granola,Sainsbury’s
6111126001674,Jnane saveur coco,Chergui
4088600163703,Butter croissant,Aldi
5010034013674,Bens Express Rice Long Grain 220g,Ben's
4056489695325,Bio Organic Almond Drink Plant - Based,Vemondo
4056489719694,Marmelade Erdbeere,Maribel
8480000625021,Palitos de Surimi,Hacendado
5010115811205,Lyle’s Golden Syrup,Abram Lyle & sons
5054402114105,Plain Poppadom,Tesco
6111101001354,Asta,
6111180000446,Flan banane,idéal
5059512727047,2 bake at home multigrain baguettes with sourdough,Tesco
5031021454072,2 Bake at Home Baguettes,Tesco
9350271000164,Organic kombucha,"Remedy, Remedy Drinks, Remedy Kombucha"
5024121802126,,Organix
4088600157931,Long grain rice - Classic,"Worldwide Foods,Aldi"
5010034013803,Ben's Mexican style,Uncle Ben
5000169386927,Ciabatta rolls,Waitrose
5000169199152,Rich & velvety Mayonnaise,Waitrose
5054775467501,Tesco salted spreadble,Tesco
6111101000937,Dynamic,
6111126002473,Fawakih li b7al daya,Chergui
6111242109476,Perly max,Jaouda
5060719920667,Milk Chocolate Buttons 38%,Montezuma
6111261411079,Sable original,
80051411,Nutella,Nutella Ferrero
8402001015090,Barritas 100% Frutas,Hacendado
1810387,Lighter soft cheese,By Sainsbury's
6111032009078,Petit suisse,Gervais
5012427642102,Sauerkraut,Baxters
4056489712466,Mango Chutney,Lidl Deluxe
5010525126500,Dominican Republic Dark Chocolate 72,Morrisons
6111180015495,Flocons d’avoine,
5000112602029,"Coca Cola 0,33",Coca Cola
6111242100152,Fruity,jaouda
6118000080497,Rhinofebral,
3023290078518,Skyr Stracciatella,Siggi's
96619450008,natural PEANUT BUTTER creamy,KIRKLAND Signature
8719200262300,Gold Butter (vegan),Becel
7622201491529,Milka triple caramel,
6111265930026,Cheddar bonna 24 p,Bonna
3608580128397,Caramelised Apple Spread,Bonne Maman
8695077085405,Xl çikolatalı ince gofret,
6111126005481,Maxi brassé,Chergui
6111246720981,Cream Cheese,milky food
4005900036162,,
4056489977681,Deluxe Madagascar Vanilla Ice Cream,Lidl
6111126005603,Dessert gourmand chocolat,Chergilui
1002942,Wholegrain Malties,Sainsbury's
4061459834246,Canned Tomatoes,Aldi
6111261970866,Ketchup ton chef 240ml,
6111261410133,flipo,henrry's
6111242927636,,
6111259347052,,excelo
6111203007520,tartine la Prairie classique 450g,
7622202209550,,MILKA
3021762383306,CONFIPOTE Confiture allégée en sucres Pot Fraise 350g,"confipote, materne"
7613036352734,NESQUIK Moins de Sucres Poudre Cacaotée,"Nestlé, Nesquik"
3178530416541,Galettes au bon beurre bio,St Michel
5900020006226,NESTLE CHOKELLA Céréales 350g​,"Nestlé, Chokella"
3033491279720,Danette saveur vanille,"Danette,Danone"
3045320104165,Jus de pommes pressées,Andros
3564707084062,Pain grillé au blé complet,"Bio Village, Marque Repère"
3178530410150,Madeleines,St Michel
3422210438065,2 Cordons Bleus De Poulet Bio,Nature De France
10576403,Volvic Touch Wasser,Volvic
3175681187962,Génoise chocolat orange Gerblé sans sucres,Gerblé
3560070478637,100% pur jus orange sans pulpe,Carrefour
3270190127512,Confiture de fraises,"Carrefour BIO, Carrefour"
3760020500559,Coconut milk,"Jardin bio, LEA Nature"
5038862136532,Jus Orange & Carotte,Innocent
4000177605004,"Caprisonne, Multivitamin","Capri-Sonne, Capri-Sun"
7610100034084,Mayonnaise,"THOMY, Nestlé"
3560070060252,Mozzarella,Carrefour
3760122961937,Petits sablés Beaufort,Michel et Augustin
3560070387427,Amande intense,"Carrefour BIO, Carrefour"
3033491402784,Activia muesli amande quinoa graines de chia 170 g x 1,"Activia, Activia yoghurt cereals/fibres, Danone"
3017760015097,La Coqueline (fraise),"LU,Mondelez"
3600900020091,Céréales de campagne,Tipiak
3175681225084,"Les Tendres Carrés blé, petits pois, courgette & curry",Céréal Bio
3367651000832,XXL poulet roti crudites,Daunat
3155250367094,La motte de beurre aux cristaux de sel,Président
3428271980031,Lait Bio Demi-Écrémé,lactel
20057602,8 crêpes with chocolate flavour filling,Duc de Coeur
3608580884170,Coeur coulant au chocolat🍫,Bonne maman
3560070149278,Feta - Fromage,"Carrefour,Carrefour Extra"
3281780063509,Ma Salade de Lentilles à la Lyonnaise,Pierre Martinet
3046920017541,Excellence Noir Zeste de Citron Vert,Lindt
8000300211368,"NESCAFÉ Café Viennois, Café soluble,","Nestlé, Nescafé"
3564707081023,Ratatouille à la provençale,"Bio Village, Marque Repère"
3017760404396,Prince Choco'🍫Barre - Barre céréalière au chocolat🍫,LU
3256540002494,P'tits pains façon bretzel,Brioche Pasquier
3560070514847,Ricotta,Carrefour
4000400008053,Kräuter der Provence,BRESSO
7613033687983,MAGGI Bouillon KUB Bœuf,"Kub, MaggiNestlé"
3036812100147,Soupe à l'indienne,Royco
3259010101208,Tofou Nature,Soy
3270190023104,Fromage de chèvre,Carrefour Classic'
8480000211514,Yogur Proteínas con Mango y Maracuyá 0%,Hacendado
3023290036655,Semoule au lait,"Nestlé, La Laitière"
8000500034743,Bouchées Mon Chéri Liqueur cerise x16 - 168g,Ferrero
5000157073020,Worcester sauce,Heinz
4008258130018,Seeberger Walnusskerne 4008258130018 Walnusskerne,Seeberger
3560070386352,Wraps,Carrefour Sensation
3228022180082,President coulommiers extra fondant 350g,"Lactalis, Président"
3422440006454,La Purée Brocolis,Créaline
7613035645585,MAGGI Bouillon Volaille,Maggi
7622400013942,Noir praliné,Côte d'Or
3088540202662,Miel l'Apiculteur Montagne,Miel l'Apiculteur
3250390148999,Brioche tranchée,"Chabrior, Intermarché"
7610095231505,BEAN SALT SNACK,Zweifel vaya
7622300134532,Caramel et Noisettes,Milka
8000430194036,Galbani ricotta 250g 12%mg,Galbani
3760056264906,Parmigiano Reggiano AOP 200g,Casa azzurra
3560070323289,Purée de tomates nature,Carrefour
3760077535993,,Toscoro
3564700816479,Wrap,Epi d'Or
9002490208592,Red Bull Sans Sucre,Red Bull
3338310000609,Brandade de morue parmentiere gratinée,maison tino
8000320010118,Rosii Cirio Diced Tomatoes,"Cirio, Cirio La polpa rustica"
3229820799865,Avoine Sésame,Bjorg
3243610097221,Madeleine,Le Ster
3250390253129,Naturais 150g,"Les Mousquetaires, Páturages, Sélection des Mousquetaires"
3088540003245,Miel et gelée royale la Force au Naturel,"Famille Michaud, Lune de Miel"
8410127050482,Gran mayonesa,Hellmann's
8410109000085,Chocolate puro con almendras,Valor
3256220321372,Café soluble Chicorée - 250g,U
3760077530769,Tomates séchées,Florelli
3250390114178,Pâte à tartiner 13% SHP - 750g,"Intermarché, Ivoria"
8002470030886,Huile d'olive vierge extra,Carapelli
3229820792262,Sauce Soja (réduite en sel -40%),Tanoshi
8410076900302,Protein Peanut & Chocolate Cereal Bar,Nature valley
3261342003723,Café,MÉO
8480000186157,Mejillones en escabeche,Hacendado
3250390008385,Moutarde de Dijon 370 gr,Bouton d'or
3256225042104,Pois chiches - Boîte 265g,U
3599741004677,Colin d'Alaska Extra croustillant MSC,l'Atelier Poisson
3250391910564,Cacahuètes grillées sans sel ajouté,Bouton d'or
8480000341778,Canela molida,Hacendado
1234567890128,Chocolat en poudre,"CHOCOQUIK, Güldenhof"
5449000034335,Smart Water,smartwater
3175681108943,Tofu fumé,Céréal Bio
20029968,,Sondey
8480000821997,Pan tostado ajo y perejil,Hacendado
80751151,Nutella pate a tartiner noisettes-cacao barquette 15 gr,Nutella
5016081312098,Vegan Engevita Nutritional Yeast Flakes,Marigold
4001475101601,Alpen Salz,Bad Reichenhaller
20047900,Wedges lidl,Harvest Basket
6174971,Pain campagnard sans gluten,Schar
3038359005572,Sauce pesto tomates&basilic cisele 200g,Panzani
3609200010726,Tortilla Pops Finement Salé,N.A ! NATURE ADDICTS
4008400290126,Pingui,"Kinder, Ferrero"
3240931546667,Gnocchi à poêler roll 300g,"Lustucru,Lustucru selection"
20320003,,Alesto
8410376041002,Vitalday Crocant Original,Gullón
7622300331283,Вафла МОРЕНИ maxx,"Mondelez,МОРЕНИ"
6163743,Gerblé choco noisette,Gerblé
4061458021616,Nussknacker - Vollmilchschokolade,"Aldi,Choceur,WIHA"
8076809512114,Fette biscottate integrali 630 gr,Mulino Bianco
8480000168467,Dátiles desecados sin hueso,Hacendado
8480000141026,,Hacendado
4056489238676,Pomerančový džus,"Lidl, Solevita"
5605566000126,Água Mineral Natural,Caldas de Penacova
1230000068000,Beyond Burger,Beyond Meat
6130433000354,,Candia
80444916,La Crema spalmabile di soia,Jensen & Co AS
8721800400549,Leerdammer le moelleux 6 tranches 150g,Leerdammer
4056489038597,IronMaxx Protein Bar,Lidl
8002190001517,BuoniCosì senza zuccheri aggiunti frollini classico,Galbusera
3800205875208,Печени хлебни кръгчета с вкус Гъби и сметана,Maretti
8718836395833,Vegan protein chocolat,BODYMASS
6130760001482,Soumame bnina,Bnina double saveur
72250037129,100% Whole Wheat Bread,Nature's Own
3165430501002,Sucre Cassonnade,Daddy
5411188124191,Alpro Packed with Protein Strawberry Raspberry,Alpro
3123349016017,défense kiwi banane & orange,joker
4056489193395,Miettes de thon à la tomate,Nixe
8421395357500,Jamón serrano gran reserva,Hacendado
3341186,Tuna Chunks in Spring Water,TESCO
5900617002099,Sante Tropical Muesli Whole Grain Oat 350G,Santé
3270720018082,Amandes grillées,Daco Bello
8480000229670,Batido cacao 0% azúcares añadidos,Hacendado
5010357112061,Yorkshire Tea 80 Tea Bags,Taylors of Harrogate
8027890009175,Mini burger vegetale agli spinaci,Kioene
5900385012573,Ketchup Ɨagodny,Kotlin
4013159604575,Fussili,Combino
8410087820033,Sandwich sotille integral,Dulcesol
8412042502367,Agua mineral,Mondariz
5016887003367,"Cold Milled Flaxseed, Almonds, Brazil Nuts, Walnuts & CoQ10",Linwoods
4056489239895,Super Nutty Granola,Deluxe
5038862304504,"Mangoes, Apples & Passion Fruits Fruit Smoothie",Innocent
20475581,Butter Beans in water,Campo Largo
51500255650,Peanut Butter Spread,Jif
4006424022365,stute no sugar added strawberry extra jam imp,Stute
8007153008091,Il casolare,Farchioni
5036589201601,whole blue,Yeo Valley
3560071407537,Muesli de superfrutas sin azúcares añadidos,"Carrefour BIO, Carrefour"
4056489687641,Milch Mandel ohne Zucker,"Lidl, Vemondo"
3609200011013,Rice cracker paprika,Nature Addict
5011476100175,Nestle Nesquik Cereal 375g,Nestlé
